date,block_id,distance_km,return_seconds,first_seconds,trip_count,class,hydrogen_kg,return_hour
2026-08-13,C47-305,49.354884963189726,26400,11400,6,LD,3.7016163722392292,7
2026-08-13,C47-306,21.38616081107352,46200,39900,2,LD,1.6039620608305138,12
2026-08-13,C47-307,21.38616081107352,54480,47100,2,LD,1.6039620608305138,15
2026-08-13,C47-308,21.38616081107352,48000,41700,2,LD,1.6039620608305138,13
2026-08-13,C47-309,21.38616081107352,49800,43500,2,LD,1.6039620608305138,13
2026-08-13,C47-310,21.38616081107352,78960,73620,2,LD,1.6039620608305138,21
2026-08-13,C47-311,42.77232162214704,91980,81780,4,LD,3.2079241216610277,1
2026-08-13,C47-312,21.38616081107352,81540,76320,2,LD,1.6039620608305138,22
2026-08-13,C47-313,52.29607917397759,89400,75300,5,LD,3.922205938048319,0
2026-08-13,C47-314,21.38616081107352,74460,68400,2,LD,1.6039620608305138,20
2026-08-13,C47-315,21.38616081107352,76260,70200,2,LD,1.6039620608305138,21
2026-08-13,C47-316,32.23833336312028,67440,56040,3,LD,2.417875002234021,18
2026-08-13,C47-317,53.6244941741938,74580,56940,5,LD,4.021837063064535,20
2026-08-13,C47-318,61.94086442603775,71880,48900,6,LD,4.645564831952831,19
2026-08-13,C47-319,64.15848243322056,72660,50100,6,LD,4.811886182491541,20
2026-08-13,C47-320,69.1924809952281,67140,41700,6,LD,5.189436074642107,18
2026-08-13,C47-321,64.15848243322056,68160,45300,6,LD,4.811886182491541,18
2026-08-13,C47-322,53.306309881173796,69360,49800,5,LD,3.9979732410880344,19
2026-08-13,C47-323,42.77232162214704,70440,55140,4,LD,3.2079241216610277,19
2026-08-13,C57-324,60.12366851428678,95640,79380,7,LD,4.509275138571508,2
2026-08-13,C57-325,35.65526533388707,93900,84720,4,LD,2.6741449000415303,2
2026-08-13,C57-326,27.008198069967175,84600,78300,3,LD,2.025614855247538,23
2026-08-13,C57-327,62.12996526475052,92100,76680,7,LD,4.659747394856288,1
2026-08-13,C57-328,63.04410325849015,92460,76740,7,LD,4.728307744386761,1
2026-08-13,C57-329,53.482898000830616,90420,77520,6,LD,4.011217350062296,1
2026-08-13,C60-330,36.288376858960554,88080,82200,4,LD,2.7216282644220415,0
2026-08-13,C66-331,39.32558065685264,89820,78600,4,LD,2.9494185492639478,0
2026-08-13,C66-332,19.66279032842632,82080,76140,2,LD,1.4747092746319739,22
2026-08-13,C66-333,49.22306779159673,90300,76080,5,LD,3.691730084369755,1
2026-08-13,C66-334,49.090883850534865,91380,76980,5,LD,3.681816288790115,1
2026-08-13,C66-335,29.560277463170415,85800,76920,3,LD,2.217020809737781,23
2026-08-13,C66-336,49.26326892537151,92220,78660,5,LD,3.6947451694028635,1
2026-08-13,C66-337,29.560277463170415,86520,77760,3,LD,2.217020809737781,0
2026-08-13,C66-338,19.66279032842632,83580,77820,2,LD,1.4747092746319739,23
2026-08-13,C66-339,29.428093522108547,90600,82920,3,LD,2.207107014158141,1
2026-08-13,C66-340,19.66279032842632,91200,86160,2,LD,1.4747092746319739,1
2026-08-13,C66-341,19.66279032842632,92100,86940,2,LD,1.4747092746319739,1
2026-08-13,C708-342,57.90339982506857,42000,22800,10,LD,4.342754986880142,11
2026-08-13,C708-343,70.07076920378621,36780,16200,10,LD,5.255307690283966,10
2026-08-13,C708-344,38.58760988376248,33960,21600,6,LD,2.894070741282186,9
2026-08-13,C708-345,25.725073255841657,52260,43500,4,LD,1.9293804941881243,14
2026-08-13,C708-346,39.8073812233369,66600,52200,6,LD,2.9855535917502674,18
2026-08-13,C708-347,39.8073812233369,67800,53400,6,LD,2.9855535917502674,18
2026-08-13,C708-348,50.071864541636444,64680,45900,7,LD,3.7553898406227333,17
2026-08-13,C708-349,52.91024267337269,70440,50400,8,LD,3.9682682005029517,19
2026-08-13,C708-350,26.538254148891266,75360,68100,4,LD,1.9903690611668448,20
2026-08-13,F100-82,64.36449082603573,72720,57720,10,LD,4.82733681195268,20
2026-08-13,F100-84,45.00835464425232,33060,23580,8,LD,3.375626598318924,9
2026-08-13,F101-100,47.59310920937404,69240,55500,6,LD,3.569483190703053,19
2026-08-13,F101-101,37.36736622665819,28380,19800,4,LD,2.8025524669993644,7
2026-08-13,F101-102,48.01855428514456,38160,20520,7,LD,3.6013915713858418,10
2026-08-13,F101-104,36.22431354514641,68280,56160,5,LD,2.7168235158859804,18
2026-08-13,F101-86,63.21662097344369,42240,28200,5,LD,4.741246573008277,11
2026-08-13,F101-89,74.12911397573663,64560,41460,8,LD,5.559683548180247,17
2026-08-13,F101-90,52.75862569430771,55740,39660,6,LD,3.9568969270730783,15
2026-08-13,F101-95,24.108763609088456,31920,24180,3,LD,1.808157270681634,8
2026-08-13,F101-96,9.173846567107915,58200,55560,1,LD,0.6880384925330937,16
2026-08-13,F101-97,17.586208564769237,47760,43200,2,LD,1.3189656423576928,13
2026-08-13,F101-99,64.79774966207809,40440,21300,9,LD,4.859831224655856,11
2026-08-13,F104-106,53.46815725942119,34080,19260,5,LD,4.010111794456589,9
2026-08-13,F104-108,42.70003423415926,67320,51660,4,LD,3.2025025675619445,18
2026-08-13,F104-109,32.11814014234156,50880,41220,3,LD,2.4088605106756167,14
2026-08-13,F104-130,53.28192832597696,39720,24180,5,LD,3.996144624448272,11
2026-08-13,F104-134,31.931911208897333,58500,48000,3,LD,2.3948933406673,16
2026-08-13,F105-137,82.99493789870048,48420,26160,10,LD,6.224620342402536,13
2026-08-13,F105-138,49.84952095863349,69180,55200,5,LD,3.738714071897512,19
2026-08-13,F105-139,51.345867678754765,72780,56220,7,LD,3.8509400759066073,20
2026-08-13,F106-140,44.469234565947275,43440,30000,6,LD,3.3351925924460457,12
2026-08-13,F106-141,68.60443893792814,65400,44400,6,LD,5.14533292034461,18
2026-08-13,F106-145,111.76451575739905,71940,43200,9,LD,8.382338681804928,19
2026-08-13,F106-146,80.09533624737787,39300,22080,6,LD,6.00715021855334,10
2026-08-13,F108-148,49.63957604116115,42180,25380,6,LD,3.722968203087086,11
2026-08-13,F108-155,60.875664958827514,71700,56100,6,LD,4.565674871912063,19
2026-08-13,F108-158,29.28633744850158,34680,25920,3,LD,2.1964753086376185,9
2026-08-13,F108-159,47.3025113126804,68340,53820,5,LD,3.54768834845103,18
2026-08-13,F108-160,47.803300773410626,33180,20400,5,LD,3.585247558005797,9
2026-08-13,F110-198,18.57552428914893,54360,49380,2,LD,1.3931643216861698,15
2026-08-13,F110-199,37.15104857829786,48240,39780,4,LD,2.7863286433723395,13
2026-08-13,F110-213,55.72657286744679,70560,54780,6,LD,4.179492965058509,19
2026-08-13,F110-218,64.81760127729059,39240,21900,7,LD,4.861320095796795,10
2026-08-13,F110-219,37.15104857829786,31380,22080,4,LD,2.7863286433723395,8
2026-08-13,F112-281,93.21352219561672,50100,24600,8,LD,6.991014164671253,13
2026-08-13,F112-282,42.40683524823179,41880,26400,6,LD,3.1805126436173845,11
2026-08-13,F112-283,83.20858956781143,42600,24420,5,LD,6.240644217585857,11
2026-08-13,F112-284,69.7404968339635,43200,26880,5,LD,5.230537262547263,12
2026-08-13,F112-285,86.2082969003601,73440,54000,5,LD,6.465622267527007,20
2026-08-13,F112-286,61.787490991643516,72420,56160,4,LD,4.634061824373264,20
2026-08-13,F112-287,30.893745495821758,51840,44100,2,LD,2.317030912186632,14
2026-08-13,F112-288,15.429746603479717,55200,51360,1,LD,1.1572309952609787,15
2026-08-13,F131-294,23.54407048462477,62880,58200,2,LD,1.7658052863468576,17
2026-08-13,F131-295,66.34730265980573,69900,57240,5,LD,4.97604769948543,19
2026-08-13,F131-296,71.99366608694893,39120,22500,7,LD,5.39952495652117,10
2026-08-13,F131-297,60.68165255609445,71940,56880,6,LD,4.5511239417070835,19
2026-08-13,F131-298,77.64065324205534,70440,55800,6,LD,5.82304899315415,19
2026-08-13,F132-300,81.88136772825945,71040,52800,8,LD,6.141102579619458,19
2026-08-13,F132-303,31.074508244138556,30660,24480,3,LD,2.330588118310392,8
2026-08-13,F132-304,29.829783772248675,32460,27000,3,LD,2.2372337829186506,9
2026-08-13,F132-305,68.51731955277477,69900,54300,7,LD,5.138798966458107,19
2026-08-13,F134-308,82.96831283169753,46200,27420,6,LD,6.222623462377315,12
2026-08-13,F134-309,39.8505525121963,53640,46800,2,LD,2.9887914384147227,14
2026-08-13,F134-310,91.0591577256777,35220,19560,5,LD,6.829436829425827,9
2026-08-13,F134-314,58.70589923324948,68460,54840,4,LD,4.402942442493711,19
2026-08-13,F134-315,72.99026401393945,73440,57600,5,LD,5.474269801045459,20
2026-08-13,F137-316,35.34982353866596,56880,50400,2,LD,2.651236765399947,15
2026-08-13,F137-317,35.34982353866596,54360,48000,2,LD,2.651236765399947,15
2026-08-13,F137-319,87.60574381275707,72180,55200,6,LD,6.57043078595678,20
2026-08-13,F137-320,83.12580837294237,36960,21600,6,LD,6.234435627970678,10
2026-08-13,F137-322,67.07838478173721,34080,20100,4,LD,5.030878858630291,9
2026-08-13,F137-323,73.57586290954414,73860,58200,6,LD,5.518189718215811,20
2026-08-13,F137-324,134.04429778838534,49140,22800,8,MD,12.06398680095468,13
2026-08-13,F137-325,133.65995332843957,51660,20280,10,MD,12.02939579955956,14
2026-08-13,F137-326,44.58712665971239,32760,24120,3,LD,3.344034499478429,9
2026-08-13,F137-327,83.67851774594337,39540,21600,8,LD,6.275888830945752,10
2026-08-13,F354-328,85.2507377872979,66840,51300,4,LD,6.393805334047342,18
2026-08-13,F354-329,104.44442420737631,42360,25800,5,LD,7.833331815553223,11
2026-08-13,F354-330,93.19918649171865,68280,54900,3,LD,6.989938986878898,18
2026-08-13,F354-331,126.3406188970446,34980,19800,4,MD,11.370655700734014,9
2026-08-13,F354-332,63.1703094485223,36120,28500,2,LD,4.737773208639172,10
2026-08-13,F354-333,41.27411475885401,33300,24600,3,LD,3.0955586069140506,9
2026-08-13,F354-334,97.32334675061429,73860,59100,4,LD,7.299251006296071,20
2026-08-13,F354-335,108.61556457826099,71460,52020,5,LD,8.146167343369573,19
2026-08-13,F354-336,81.0773050065684,68520,50700,6,LD,6.080797875492629,19
2026-08-13,F354-337,93.50596941220559,33240,21600,3,LD,7.012947705915419,9
2026-08-13,F354-338,93.50596941220559,34560,23400,3,LD,7.012947705915419,9
2026-08-13,F354-339,93.19918649171865,69720,56700,3,LD,6.989938986878898,19
2026-08-13,F411-340,54.791086633071366,40980,26100,5,LD,4.109331497480352,11
2026-08-13,F411-341,35.47403433217675,65280,54660,2,LD,2.660552574913256,18
2026-08-13,F411-342,35.47403433217675,45840,38280,2,LD,2.660552574913256,12
2026-08-13,F411-343,70.9480686643535,66900,46920,4,LD,5.321105149826512,18
2026-08-13,F411-344,16.055442561088764,31620,27480,3,LD,1.2041581920816573,8
2026-08-13,F411-345,92.35399453735225,69300,42300,8,LD,6.926549590301419,19
2026-08-13,F430-347,79.74312952598876,70800,52320,7,LD,5.980734714449157,19
2026-08-13,F430-348,81.17169522515485,66480,48900,6,LD,6.087877141886613,18
2026-08-13,F430-349,30.552512272805792,33240,28740,2,LD,2.2914384204604343,9
2026-08-13,F430-350,119.74787248002906,46740,24780,8,LD,8.981090436002178,12
2026-08-13,F430-351,116.22196405200775,49140,22200,11,LD,8.716647303900581,13
2026-08-13,F89-10,44.94174184722595,71160,55320,8,LD,3.3706306385419462,19
2026-08-13,F89-11,18.63810498037717,54900,48540,3,LD,1.3978578735282878,15
2026-08-13,F89-3,27.59936037249932,46260,36840,5,LD,2.069952027937449,12
2026-08-13,F89-4,42.686558633891046,45720,32460,7,LD,3.2014918975418283,12
2026-08-13,F89-8,50.27737339290539,34920,19620,9,LD,3.770803004467904,9
2026-08-13,F89-9,20.451485965431704,49440,42900,4,LD,1.5338614474073777,13
2026-08-13,F90-16,28.01480946059234,32280,23700,4,LD,2.1011107095444252,8
2026-08-13,F91-18,12.204032444978534,50940,46500,3,LD,0.91530243337339,14
2026-08-13,F91-19,38.29457297653261,66720,51300,8,LD,2.872092973239946,18
2026-08-13,F91-20,15.252129926660189,49140,42600,4,LD,1.143909744499514,13
2026-08-13,F91-22,35.34466497297471,74400,60600,8,LD,2.650849872973103,20
2026-08-13,F92-25,40.952932232481764,71160,51900,9,LD,3.0714699174361324,19
2026-08-13,F93-35,28.488287386327286,53820,42900,5,LD,2.1366215539745466,14
2026-08-13,F93-37,38.64815443735802,37860,22500,7,LD,2.8986115828018515,10
2026-08-13,F93-38,19.350816792832063,24420,19500,3,LD,1.4513112594624047,6
2026-08-13,F93-39,32.09150145548092,68820,55500,6,LD,2.406862609161069,19
2026-08-13,F94-41,55.42084764924947,51000,33900,7,LD,4.15656357369371,14
2026-08-13,F94-42,20.785263570901638,46920,41880,3,LD,1.5588947678176228,13
2026-08-13,F94-44,13.966568988984626,50820,47160,2,LD,1.0474926741738468,14
2026-08-13,F94-45,67.59211784465455,74040,54000,10,LD,5.069408838349092,20
2026-08-13,F94-46,67.59211784465455,72240,52320,10,LD,5.069408838349092,20
2026-08-13,F95-53,66.84475029493814,69060,49500,8,LD,5.01335627212036,19
2026-08-13,F95-55,32.592635458251095,24660,18960,4,LD,2.4444476593688322,6
2026-08-13,F95-56,55.85195403491471,33540,20820,6,LD,4.188896552618603,9
2026-08-13,F96-57,30.832756173084658,67200,57060,4,LD,2.312456712981349,18
2026-08-13,F96-61,15.416378086542329,51120,46980,2,LD,1.1562283564906746,14
2026-08-13,F96-67,67.36357765567922,40980,21600,9,LD,5.052268324175942,11
2026-08-13,F97-69,64.6153297373503,71460,53400,9,LD,4.8461497303012715,19
2026-08-13,F99-73,143.8734225527604,53760,23100,12,MD,12.948608029748435,14
2026-08-13,F99-74,48.92835199969819,62040,46800,7,LD,3.6696263999773637,17
2026-08-13,F99-77,75.58755901484194,73500,56400,7,LD,5.669066926113145,20
2026-08-13,F99-78,58.94053864743162,36480,20400,6,LD,4.420540398557372,10
2026-08-13,G100-80,70.04401862527516,92340,81180,11,LD,5.253301396895637,1
2026-08-13,G100-81,128.22819219134124,80940,52080,20,MD,11.54053729722071,22
2026-08-13,G100-83,174.28678647925938,58680,18540,26,MD,15.685810783133343,16
2026-08-13,G101-103,34.36860452936219,71640,59460,5,LD,2.577645339702164,19
2026-08-13,G101-85,44.34626369664639,85260,73800,5,LD,3.325969777248479,23
2026-08-13,G101-87,53.810522109915645,32400,18420,7,LD,4.035789158243674,9
2026-08-13,G101-88,72.05267753451874,74880,48240,12,LD,5.403950815088905,20
2026-08-13,G101-91,17.586208564769237,79800,75600,2,LD,1.3189656423576928,22
2026-08-13,G101-92,52.75862569430771,91860,80700,6,LD,3.9568969270730783,1
2026-08-13,G101-93,17.586208564769237,73080,68400,2,LD,1.3189656423576928,20
2026-08-13,G101-94,36.985798114593,72120,60660,5,LD,2.773934858594475,20
2026-08-13,G101-98,61.932472261415626,92220,77400,7,LD,4.644935419606171,1
2026-08-13,G104-105,32.11814014234156,47340,37620,3,LD,2.4088605106756167,13
2026-08-13,G104-107,85.40006846831852,79500,52080,8,LD,6.405005135123889,22
2026-08-13,G104-110,53.28192832597696,91860,80280,5,LD,3.996144624448272,1
2026-08-13,G104-111,46.54203751776154,92220,81180,5,LD,3.490652813832116,1
2026-08-13,G104-112,32.11814014234156,87120,79980,3,LD,2.4088605106756167,0
2026-08-13,G104-113,42.70003423415926,91500,82080,4,LD,3.2025025675619445,1
2026-08-13,G104-114,64.05005135123889,92400,78480,6,LD,4.8037538513429165,1
2026-08-13,G104-115,53.28192832597696,90960,79380,5,LD,3.996144624448272,1
2026-08-13,G104-116,85.40006846831852,44700,19260,8,LD,6.405005135123889,12
2026-08-13,G104-117,64.05005135123889,35220,17160,6,LD,4.8037538513429165,9
2026-08-13,G104-118,96.16819149358045,80040,49440,9,LD,7.212614362018534,22
2026-08-13,G104-119,85.40006846831852,79200,52560,8,LD,6.405005135123889,22
2026-08-13,G104-120,74.6319454430566,75180,49380,7,LD,5.597395908229244,20
2026-08-13,G104-121,96.16819149358045,80940,50280,9,LD,7.212614362018534,22
2026-08-13,G104-122,85.40006846831852,77400,48720,8,LD,6.405005135123889,21
2026-08-13,G104-123,31.931911208897333,53220,42660,3,LD,2.3948933406673,14
2026-08-13,G104-124,42.70003423415926,48720,36060,4,LD,3.2025025675619445,13
2026-08-13,G104-125,85.40006846831852,78300,50760,8,LD,6.405005135123889,21
2026-08-13,G104-126,42.70003423415926,69480,54780,4,LD,3.2025025675619445,19
2026-08-13,G104-127,64.05005135123889,32520,15960,6,LD,4.8037538513429165,9
2026-08-13,G104-128,85.40006846831852,42000,17160,8,LD,6.405005135123889,11
2026-08-13,G104-129,96.16819149358045,42900,15960,9,LD,7.212614362018534,11
2026-08-13,G104-131,21.35001711707963,49980,43560,2,LD,1.6012512837809723,13
2026-08-13,G104-132,21.35001711707963,51780,45360,2,LD,1.6012512837809723,14
2026-08-13,G104-133,53.28192832597696,49620,33660,5,LD,3.996144624448272,13
2026-08-13,G104-135,74.81817437650082,48240,24120,7,LD,5.611363078237561,13
2026-08-13,G105-136,50.51518954851251,42120,25200,7,LD,3.788639216138438,11
2026-08-13,G106-142,56.566040163159556,92340,81720,6,LD,4.242453012236966,1
2026-08-13,G106-143,47.64089470882455,30300,18120,5,LD,3.573067103161841,8
2026-08-13,G106-144,171.1256085903088,57840,17820,25,MD,15.40130477312779,16
2026-08-13,G108-147,97.76766179804052,45360,18900,11,LD,7.332574634853039,12
2026-08-13,G108-149,60.875664958827514,77160,63180,6,LD,4.565674871912063,21
2026-08-13,G108-150,38.21148290283659,70020,59580,4,LD,2.8658612177127445,19
2026-08-13,G108-151,38.71227236356682,79200,70500,4,LD,2.9034204272675113,22
2026-08-13,G108-152,68.33351631728983,92760,79800,7,LD,5.125013723796737,1
2026-08-13,G108-153,38.21148290283659,80640,72300,4,LD,2.8658612177127445,22
2026-08-13,G108-154,38.21148290283659,67140,55980,4,LD,2.8658612177127445,18
2026-08-13,G108-156,38.71227236356682,59640,47940,4,LD,2.9034204272675113,16
2026-08-13,G108-157,35.06915178377001,51120,42300,4,LD,2.6301863837827506,14
2026-08-13,G108-161,92.35350186988313,48240,23880,9,LD,6.926512640241235,13
2026-08-13,G109-162,101.22923754289738,82440,48900,8,LD,7.592192815717303,22
2026-08-13,G109-163,37.629290839351384,90660,83460,3,LD,2.8221968129513537,1
2026-08-13,G109-164,50.61461877144869,92760,82560,4,LD,3.7960964078586517,1
2026-08-13,G109-165,50.61461877144869,90960,78960,4,LD,3.7960964078586517,1
2026-08-13,G109-166,55.51350631492328,34800,16800,7,LD,4.163512973619246,9
2026-08-13,G109-167,86.60582841438709,81540,53820,8,LD,6.495437131079032,22
2026-08-13,G109-168,177.1511657000704,76380,19080,14,MD,15.943604913006336,21
2026-08-13,G109-169,37.629290839351384,27840,18480,3,LD,2.8221968129513537,7
2026-08-13,G109-170,62.93660022507572,91500,77160,5,LD,4.720245016880679,1
2026-08-13,G109-171,50.61461877144869,91860,80760,4,LD,3.7960964078586517,1
2026-08-13,G109-172,75.92192815717303,78000,52260,6,LD,5.694144611787977,21
2026-08-13,G109-173,126.53654692862172,60360,19680,10,MD,11.388289223575955,16
2026-08-13,G109-174,182.52620127339662,70260,17880,14,MD,16.427358114605696,19
2026-08-13,G109-175,145.1746519089989,65280,17400,13,MD,13.0657186718099,18
2026-08-13,G109-176,88.90725608927033,43920,17940,7,LD,6.668044206695275,12
2026-08-13,G109-177,88.90725608927033,77220,47580,7,LD,6.668044206695275,21
2026-08-13,G109-178,50.61461877144869,85800,72660,4,LD,3.7960964078586517,23
2026-08-13,G109-179,42.96012066024704,31140,16200,7,LD,3.2220090495185283,8
2026-08-13,G109-180,38.29263731782165,64980,50580,3,LD,2.8719477988366235,18
2026-08-13,G109-181,63.599946703545996,72240,48720,5,LD,4.769996002765949,20
2026-08-13,G109-182,214.78045653942178,83760,16200,17,MD,19.33024108854796,23
2026-08-13,G109-183,38.29263731782165,66960,52860,3,LD,2.8719477988366235,18
2026-08-13,G109-184,25.307309385724345,59760,50640,2,LD,1.8980482039293258,16
2026-08-13,G109-185,37.629290839351384,37260,25560,3,LD,2.8221968129513537,10
2026-08-13,G109-186,81.74401245997761,75240,44940,8,LD,6.13080093449832,20
2026-08-13,G109-187,37.629290839351384,72780,60960,3,LD,2.8221968129513537,20
2026-08-13,G109-188,38.29263731782165,71460,57960,3,LD,2.8719477988366235,19
2026-08-13,G109-189,177.1511657000704,79740,21180,14,MD,15.943604913006336,22
2026-08-13,G109-190,126.53654692862172,62160,20280,10,MD,11.388289223575955,17
2026-08-13,G109-191,126.53654692862172,65940,22980,10,MD,11.388289223575955,18
2026-08-13,G109-192,62.93660022507572,92340,78060,5,LD,4.720245016880679,1
2026-08-13,G110-193,37.15104857829786,83760,76920,4,LD,2.7863286433723395,23
2026-08-13,G110-194,37.15104857829786,90720,84120,4,LD,2.7863286433723395,1
2026-08-13,G110-195,46.39930735660893,90720,82320,5,LD,3.47994805174567,1
2026-08-13,G110-196,46.39930735660893,91620,83220,5,LD,3.47994805174567,1
2026-08-13,G110-197,120.78041124573144,47340,18840,13,MD,10.87023701211583,13
2026-08-13,G110-200,37.15104857829786,76560,68100,4,LD,2.7863286433723395,21
2026-08-13,G110-201,64.97483164575786,76740,60000,7,LD,4.873112373431839,21
2026-08-13,G110-202,64.97483164575786,89820,77820,7,LD,4.873112373431839,0
2026-08-13,G110-203,120.78041124573144,81960,50460,13,MD,10.87023701211583,22
2026-08-13,G110-204,111.45314573489358,44640,17400,12,LD,8.358985930117019,12
2026-08-13,G110-205,55.72657286744679,31080,18300,6,LD,4.179492965058509,8
2026-08-13,G110-206,130.02867002404253,82860,50220,14,MD,11.702580302163827,23
2026-08-13,G110-207,55.72657286744679,67320,51420,6,LD,4.179492965058509,18
2026-08-13,G110-208,37.15104857829786,59400,48480,4,LD,2.7863286433723395,16
2026-08-13,G110-209,18.57552428914893,50940,46680,2,LD,1.3931643216861698,14
2026-08-13,G110-210,65.05383837828465,32940,17400,7,LD,4.879037878371348,9
2026-08-13,G110-211,65.05383837828465,32040,16500,7,LD,4.879037878371348,8
2026-08-13,G110-212,92.87762144574465,77460,52080,10,LD,6.965821608430849,21
2026-08-13,G110-214,46.39930735660893,58800,45960,5,LD,3.47994805174567,16
2026-08-13,G110-215,55.72657286744679,46440,33480,6,LD,4.179492965058509,12
2026-08-13,G110-216,55.72657286744679,45540,32580,6,LD,4.179492965058509,12
2026-08-13,G110-217,18.57552428914893,49140,45120,2,LD,1.3931643216861698,13
2026-08-13,G111-220,44.255936079249274,81720,72360,5,LD,3.3191952059436955,22
2026-08-13,G111-221,61.509312454693706,94800,82020,7,LD,4.613198434102028,2
2026-08-13,G111-222,52.88262426697149,79080,68040,6,LD,3.9661968200228617,21
2026-08-13,G111-223,52.88262426697149,88140,77160,6,LD,3.9661968200228617,0
2026-08-13,G111-224,79.13685387701753,36660,18720,9,LD,5.935264040776315,10
2026-08-13,G111-225,61.509312454693706,33240,19080,7,LD,4.613198434102028,9
2026-08-13,G111-226,59.00353014485475,69900,53100,7,LD,4.425264760864106,19
2026-08-13,G111-227,61.883477501573104,75480,60840,7,LD,4.641260812617983,20
2026-08-13,G111-228,52.88262426697149,29940,18360,6,LD,3.9661968200228617,8
2026-08-13,G111-229,70.51016568929532,88920,74280,8,LD,5.288262426697149,0
2026-08-13,G111-230,52.88262426697149,71880,59040,6,LD,3.9661968200228617,19
2026-08-13,G111-231,61.509312454693706,76200,62340,7,LD,4.613198434102028,21
2026-08-13,G111-232,52.88262426697149,90060,79560,6,LD,3.9661968200228617,1
2026-08-13,G111-233,79.51101892389693,94080,76680,9,LD,5.96332641929227,2
2026-08-13,G111-234,52.88262426697149,73800,61560,6,LD,3.9661968200228617,20
2026-08-13,G111-235,52.88262426697149,78600,67560,6,LD,3.9661968200228617,21
2026-08-13,G111-236,35.25508284464766,86280,79080,4,LD,2.6441312133485746,23
2026-08-13,G111-237,26.254229610046046,81000,75780,3,LD,1.9690672207534534,22
2026-08-13,G111-238,61.883477501573104,95880,81480,7,LD,4.641260812617983,2
2026-08-13,G111-239,79.13685387701753,37560,19320,9,LD,5.935264040776315,10
2026-08-13,G111-240,79.13685387701753,35880,17640,9,LD,5.935264040776315,9
2026-08-13,G111-241,61.509312454693706,66840,49800,7,LD,4.613198434102028,18
2026-08-13,G111-242,52.88262426697149,29460,18000,6,LD,3.9661968200228617,8
2026-08-13,G111-243,35.25508284464766,61920,51900,4,LD,2.6441312133485746,17
2026-08-13,G111-244,35.25508284464766,47160,38880,4,LD,2.6441312133485746,13
2026-08-13,G111-245,35.25508284464766,49080,40800,4,LD,2.6441312133485746,13
2026-08-13,G111-246,61.883477501573104,49740,35280,7,LD,4.641260812617983,13
2026-08-13,G111-247,52.88262426697149,63840,49440,6,LD,3.9661968200228617,17
2026-08-13,G111-248,43.881771032369876,46680,36420,5,LD,3.2911328274277407,12
2026-08-13,G111-249,52.88262426697149,61140,47040,6,LD,3.9661968200228617,16
2026-08-13,G111-250,52.88262426697149,60420,46560,6,LD,3.9661968200228617,16
2026-08-13,G111-251,52.88262426697149,70380,56880,6,LD,3.9661968200228617,19
2026-08-13,G111-252,35.25508284464766,46200,37920,4,LD,2.6441312133485746,12
2026-08-13,G111-253,35.25508284464766,48120,39840,4,LD,2.6441312133485746,13
2026-08-13,G111-254,35.25508284464766,56580,47520,4,LD,2.6441312133485746,15
2026-08-13,G111-255,61.509312454693706,67200,50100,7,LD,4.613198434102028,18
2026-08-13,G111-256,70.51016568929532,67800,48480,8,LD,5.288262426697149,18
2026-08-13,G111-257,88.13770711161915,35880,16560,10,LD,6.610328033371436,9
2026-08-13,G111-258,79.13685387701753,34920,16920,9,LD,5.935264040776315,9
2026-08-13,G111-259,70.51016568929532,32820,17280,8,LD,5.288262426697149,9
2026-08-13,G111-260,17.62754142232383,32340,27780,2,LD,1.3220656066742873,8
2026-08-13,G111-261,70.51016568929532,31440,16200,8,LD,5.288262426697149,8
2026-08-13,G111-262,17.62754142232383,30420,25740,2,LD,1.3220656066742873,8
2026-08-13,G111-263,61.509312454693706,67500,50460,7,LD,4.613198434102028,18
2026-08-13,G111-264,35.25508284464766,33780,24660,4,LD,2.6441312133485746,9
2026-08-13,G111-265,35.25508284464766,45240,37080,4,LD,2.6441312133485746,12
2026-08-13,G111-266,70.51016568929532,74280,57240,8,LD,5.288262426697149,20
2026-08-13,G111-267,52.88262426697149,45720,33600,6,LD,3.9661968200228617,12
2026-08-13,G111-268,79.51101892389693,91440,74760,9,LD,5.96332641929227,1
2026-08-13,G111-269,52.88262426697149,58440,44640,6,LD,3.9661968200228617,16
2026-08-13,G111-270,52.88262426697149,59460,45600,6,LD,3.9661968200228617,16
2026-08-13,G111-271,59.00353014485475,62760,46080,7,LD,4.425264760864106,17
2026-08-13,G111-272,70.51016568929532,76680,60120,8,LD,5.288262426697149,21
2026-08-13,G111-273,35.25508284464766,44280,36240,4,LD,2.6441312133485746,12
2026-08-13,G111-274,52.88262426697149,34800,22260,6,LD,3.9661968200228617,9
2026-08-13,G111-275,79.13685387701753,40440,21540,9,LD,5.935264040776315,11
2026-08-13,G111-276,79.13685387701753,39480,20760,9,LD,5.935264040776315,10
2026-08-13,G111-277,35.25508284464766,29040,21180,4,LD,2.6441312133485746,8
2026-08-13,G111-278,79.13685387701753,38520,20040,9,LD,5.935264040776315,10
2026-08-13,G111-279,26.254229610046046,56220,49320,3,LD,1.9690672207534534,15
2026-08-13,G111-280,61.509312454693706,69180,52980,7,LD,4.613198434102028,19
2026-08-13,G112-289,61.787490991643516,74940,59460,4,LD,4.634061824373264,20
2026-08-13,G112-290,30.893745495821758,48840,41280,2,LD,2.317030912186632,13
2026-08-13,G112-291,49.46926978497069,61680,47580,4,LD,3.7101952338728017,17
