timestamp_utc,wind_onshore_mw,solar_mw,system_load_mw,price_day_ahead_eur_per_mwh,price_actual_eur_per_mwh
2017-03-02 02:00:00+00:00,10376.0,31.0,23951.0,32.55,49.07
2017-03-02 03:00:00+00:00,10204.0,31.0,23711.0,32.49,49.58
2017-03-02 04:00:00+00:00,9303.0,32.0,24471.0,34.58,55.63
2017-03-02 05:00:00+00:00,9048.0,31.0,27015.0,40.0,57.47
2017-03-02 06:00:00+00:00,9796.0,43.0,31436.0,54.62,58.89
2017-03-02 07:00:00+00:00,10674.0,52.0,34101.0,60.0,61.91
2017-03-02 08:00:00+00:00,12010.0,309.0,34928.0,58.0,61.65
2017-03-02 09:00:00+00:00,12765.0,881.0,35339.0,56.67,60.37
2017-03-02 10:00:00+00:00,13273.0,1345.0,35145.0,55.97,59.06
2017-03-02 11:00:00+00:00,13881.0,1676.0,34805.0,54.37,57.65
2017-03-02 12:00:00+00:00,13956.0,1798.0,34659.0,53.67,56.67
2017-03-02 13:00:00+00:00,14013.0,1594.0,33422.0,51.96,55.64
2017-03-02 14:00:00+00:00,14062.0,1245.0,32723.0,48.47,54.61
2017-03-02 15:00:00+00:00,13939.0,813.0,32463.0,47.47,54.43
2017-03-02 16:00:00+00:00,12644.0,358.0,32298.0,52.01,58.09
2017-03-02 17:00:00+00:00,11283.0,74.0,33216.0,55.79,62.27
2017-03-02 18:00:00+00:00,10691.0,60.0,34897.0,58.29,66.31
2017-03-02 19:00:00+00:00,10446.0,59.0,34823.0,53.69,63.76
2017-03-02 20:00:00+00:00,10076.0,33.0,34184.0,52.62,61.77
2017-03-02 21:00:00+00:00,9278.0,33.0,32046.0,44.25,57.79
2017-03-02 22:00:00+00:00,8985.0,30.0,29639.0,39.85,54.98
2017-03-02 23:00:00+00:00,6998.0,54.0,27054.0,48.51,55.66
2017-03-03 00:00:00+00:00,7544.0,53.0,25225.0,42.1,49.9
2017-03-03 01:00:00+00:00,7899.0,54.0,24068.0,36.68,44.49
2017-03-03 02:00:00+00:00,8258.0,54.0,23665.0,34.4,42.41
2017-03-03 03:00:00+00:00,8673.0,53.0,23536.0,33.81,41.64
2017-03-03 04:00:00+00:00,8982.0,53.0,23971.0,34.09,42.08
2017-03-03 05:00:00+00:00,9372.0,52.0,26498.0,41.91,49.4
2017-03-03 06:00:00+00:00,9877.0,66.0,30366.0,48.0,54.58
2017-03-03 07:00:00+00:00,9838.0,340.0,32465.0,48.0,55.68
2017-03-03 08:00:00+00:00,9610.0,916.0,33571.0,48.3,55.9
2017-03-03 09:00:00+00:00,9983.0,1416.0,34092.0,47.08,54.7
2017-03-03 10:00:00+00:00,11237.0,1786.0,34284.0,43.47,51.99
2017-03-03 11:00:00+00:00,11676.0,1839.0,34318.0,41.02,49.92
2017-03-03 12:00:00+00:00,12809.0,1558.0,34089.0,39.83,48.94
2017-03-03 13:00:00+00:00,13327.0,1251.0,33106.0,39.1,48.45
2017-03-03 14:00:00+00:00,13918.0,849.0,32357.0,37.3,45.91
2017-03-03 15:00:00+00:00,13634.0,553.0,31972.0,36.21,45.46
2017-03-03 16:00:00+00:00,13299.0,363.0,31951.0,38.15,47.45
2017-03-03 17:00:00+00:00,13127.0,158.0,32242.0,42.18,51.79
2017-03-03 18:00:00+00:00,13154.0,42.0,34185.0,44.95,54.2
2017-03-03 19:00:00+00:00,12445.0,39.0,34929.0,41.01,50.44
2017-03-03 20:00:00+00:00,12472.0,25.0,34000.0,39.1,48.76
2017-03-03 21:00:00+00:00,13119.0,25.0,31797.0,36.25,45.14
2017-03-03 22:00:00+00:00,13518.0,25.0,29386.0,34.56,43.76
2017-03-03 23:00:00+00:00,5602.0,611.0,23883.0,48.76,38.44
2017-03-04 00:00:00+00:00,5237.0,607.0,22318.0,43.02,37.62
2017-03-04 01:00:00+00:00,4816.0,607.0,21483.0,36.85,32.16
2017-03-04 02:00:00+00:00,4556.0,585.0,21167.0,36.01,31.67
2017-03-04 03:00:00+00:00,4091.0,565.0,21195.0,36.01,30.4
2017-03-04 04:00:00+00:00,3810.0,451.0,21938.0,41.63,31.62
2017-03-04 05:00:00+00:00,3490.0,227.0,24929.0,47.12,35.28
2017-03-04 06:00:00+00:00,3237.0,102.0,28875.0,50.7,36.93
2017-03-04 07:00:00+00:00,2782.0,406.0,31046.0,54.02,41.86
2017-03-04 08:00:00+00:00,2230.0,1722.0,32130.0,53.9,46.5
2017-03-04 09:00:00+00:00,2016.0,3743.0,32136.0,52.15,46.85
2017-03-04 10:00:00+00:00,1945.0,4599.0,32019.0,51.1,46.91
2017-03-04 11:00:00+00:00,1924.0,4979.0,32064.0,51.76,47.38
2017-03-04 12:00:00+00:00,1922.0,5183.0,31784.0,51.2,48.84
2017-03-04 13:00:00+00:00,1929.0,5168.0,30638.0,50.7,47.88
2017-03-04 14:00:00+00:00,1967.0,5049.0,29929.0,51.01,46.91
2017-03-04 15:00:00+00:00,2090.0,4853.0,29513.0,50.96,43.32
2017-03-04 16:00:00+00:00,2254.0,4406.0,29215.0,50.96,47.6
2017-03-04 17:00:00+00:00,2588.0,3691.0,28744.0,50.51,52.28
2017-03-04 18:00:00+00:00,2972.0,2433.0,28696.0,50.07,54.85
2017-03-04 19:00:00+00:00,3414.0,995.0,30553.0,51.23,55.23
2017-03-04 20:00:00+00:00,3967.0,597.0,32696.0,53.96,54.56
2017-03-04 21:00:00+00:00,4105.0,552.0,30130.0,51.1,50.29
2017-03-04 22:00:00+00:00,4002.0,546.0,27524.0,49.41,47.32
2017-03-04 23:00:00+00:00,3241.0,653.0,25015.0,50.49,45.02
2017-03-05 00:00:00+00:00,3191.0,647.0,23547.0,43.81,38.32
2017-03-05 01:00:00+00:00,3338.0,646.0,22649.0,40.73,32.25
2017-03-05 02:00:00+00:00,3398.0,646.0,22339.0,40.1,25.94
2017-03-05 03:00:00+00:00,3246.0,644.0,22247.0,39.6,24.36
2017-03-05 04:00:00+00:00,3006.0,594.0,22720.0,40.48,21.71
2017-03-05 05:00:00+00:00,2821.0,426.0,24762.0,47.53,23.16
2017-03-05 06:00:00+00:00,2715.0,325.0,27435.0,51.37,28.14
2017-03-05 07:00:00+00:00,2515.0,881.0,29946.0,55.0,33.24
2017-03-05 08:00:00+00:00,2312.0,2743.0,30890.0,54.18,37.07
2017-03-05 09:00:00+00:00,2362.0,4323.0,31370.0,52.51,42.79
2017-03-05 10:00:00+00:00,2483.0,4915.0,31645.0,51.53,45.67
2017-03-05 11:00:00+00:00,2695.0,5213.0,31831.0,51.12,42.93
2017-03-05 12:00:00+00:00,2918.0,5345.0,31721.0,51.04,39.66
2017-03-05 13:00:00+00:00,3119.0,5341.0,30677.0,50.75,37.52
2017-03-05 14:00:00+00:00,3325.0,5265.0,30071.0,50.42,34.08
2017-03-05 15:00:00+00:00,3503.0,4991.0,29832.0,50.75,32.56
2017-03-05 16:00:00+00:00,3558.0,4603.0,29559.0,50.84,36.55
2017-03-05 17:00:00+00:00,3638.0,4069.0,29261.0,51.0,43.29
2017-03-05 18:00:00+00:00,3808.0,2902.0,29317.0,51.23,47.2
2017-03-05 19:00:00+00:00,4165.0,1443.0,29990.0,52.22,49.14
2017-03-05 20:00:00+00:00,4671.0,847.0,31776.0,53.92,48.82
2017-03-05 21:00:00+00:00,4959.0,767.0,29932.0,51.53,47.1
2017-03-05 22:00:00+00:00,4988.0,760.0,27290.0,49.75,39.76
2017-03-05 23:00:00+00:00,4128.0,386.0,26782.0,50.69,40.73
2017-03-06 00:00:00+00:00,4000.0,268.0,25481.0,50.54,39.5
2017-03-06 01:00:00+00:00,3866.0,187.0,24225.0,50.12,38.25
2017-03-06 02:00:00+00:00,3842.0,141.0,23607.0,49.0,35.93
2017-03-06 03:00:00+00:00,3641.0,136.0,23236.0,47.81,37.26
2017-03-06 04:00:00+00:00,3571.0,103.0,22950.0,47.36,38.24
2017-03-06 05:00:00+00:00,3395.0,61.0,22654.0,45.0,44.8
2017-03-06 06:00:00+00:00,3091.0,175.0,23121.0,44.24,50.32
2017-03-06 07:00:00+00:00,2508.0,641.0,24929.0,46.95,53.07
2017-03-06 08:00:00+00:00,2402.0,1981.0,27033.0,50.12,55.49
2017-03-06 09:00:00+00:00,2208.0,3441.0,28767.0,51.83,54.8
2017-03-06 10:00:00+00:00,2055.0,4092.0,29360.0,51.83,55.08
2017-03-06 11:00:00+00:00,2036.0,4549.0,29680.0,52.93,55.35
2017-03-06 12:00:00+00:00,2224.0,4642.0,29961.0,54.0,55.53
2017-03-06 13:00:00+00:00,2952.0,4611.0,29133.0,53.0,54.92
2017-03-06 14:00:00+00:00,3827.0,4497.0,27708.0,50.57,52.57
2017-03-06 15:00:00+00:00,4332.0,4265.0,26808.0,47.01,52.19
2017-03-06 16:00:00+00:00,4850.0,3956.0,26605.0,44.5,55.34
2017-03-06 17:00:00+00:00,5216.0,3535.0,26678.0,44.19,59.47
2017-03-06 18:00:00+00:00,5733.0,2550.0,26964.0,44.1,63.95
2017-03-06 19:00:00+00:00,5456.0,1429.0,27488.0,45.9,64.24
2017-03-06 20:00:00+00:00,5598.0,758.0,27911.0,49.02,63.34
2017-03-06 21:00:00+00:00,5888.0,616.0,27432.0,48.15,57.68
2017-03-06 22:00:00+00:00,6246.0,572.0,25886.0,44.4,55.44
2017-03-06 23:00:00+00:00,7338.0,798.0,25206.0,49.0,55.65
2017-03-07 00:00:00+00:00,7207.0,793.0,23707.0,41.11,47.54
2017-03-07 01:00:00+00:00,7006.0,792.0,22755.0,38.83,43.75
2017-03-07 02:00:00+00:00,6524.0,790.0,22256.0,38.81,43.95
2017-03-07 03:00:00+00:00,6211.0,790.0,22322.0,37.53,43.25
2017-03-07 04:00:00+00:00,6037.0,786.0,22805.0,38.03,43.91
2017-03-07 05:00:00+00:00,5801.0,634.0,24608.0,40.15,48.38
2017-03-07 06:00:00+00:00,5452.0,548.0,26837.0,44.03,56.63
2017-03-07 07:00:00+00:00,4838.0,1397.0,28863.0,46.0,61.07
2017-03-07 08:00:00+00:00,4311.0,3359.0,30697.0,49.1,61.16
2017-03-07 09:00:00+00:00,4109.0,4400.0,31828.0,49.3,60.73
2017-03-07 10:00:00+00:00,3873.0,4845.0,32508.0,50.1,59.09
2017-03-07 11:00:00+00:00,3776.0,5112.0,33433.0,52.66,57.23
2017-03-07 12:00:00+00:00,3658.0,5242.0,33913.0,53.25,56.18
2017-03-07 13:00:00+00:00,3643.0,5230.0,33221.0,52.66,56.34
2017-03-07 14:00:00+00:00,3832.0,5166.0,32522.0,52.5,55.71
2017-03-07 15:00:00+00:00,4051.0,4975.0,32432.0,52.89,55.61
2017-03-07 16:00:00+00:00,4238.0,4637.0,32528.0,53.81,57.84
2017-03-07 17:00:00+00:00,4380.0,4151.0,32238.0,52.15,63.39
2017-03-07 18:00:00+00:00,4629.0,3454.0,32048.0,50.0,68.97
2017-03-07 19:00:00+00:00,4997.0,2410.0,31683.0,50.0,64.23
2017-03-07 20:00:00+00:00,5351.0,1188.0,31481.0,50.39,64.11
2017-03-07 21:00:00+00:00,5638.0,824.0,31060.0,49.3,58.61
2017-03-07 22:00:00+00:00,5934.0,789.0,28976.0,45.0,58.38
2017-03-07 23:00:00+00:00,4015.0,691.0,29358.0,53.03,52.76
2017-03-08 00:00:00+00:00,3650.0,650.0,27451.0,49.49,49.37
2017-03-08 01:00:00+00:00,3180.0,642.0,26115.0,46.53,46.28
2017-03-08 02:00:00+00:00,2811.0,617.0,25333.0,43.75,46.42
2017-03-08 03:00:00+00:00,2692.0,610.0,24997.0,43.16,45.79
2017-03-08 04:00:00+00:00,2411.0,608.0,25102.0,45.27,48.41
2017-03-08 05:00:00+00:00,2205.0,533.0,26732.0,47.77,53.08
2017-03-08 06:00:00+00:00,1906.0,414.0,28380.0,50.17,55.52
2017-03-08 07:00:00+00:00,1516.0,922.0,30877.0,52.69,58.68
2017-03-08 08:00:00+00:00,980.0,2487.0,33294.0,53.85,59.51
2017-03-08 09:00:00+00:00,803.0,4148.0,34958.0,53.85,60.03
2017-03-08 10:00:00+00:00,838.0,4730.0,36149.0,53.8,58.36
2017-03-08 11:00:00+00:00,914.0,5016.0,37164.0,54.52,58.43
2017-03-08 12:00:00+00:00,1152.0,5157.0,37866.0,54.75,57.58
2017-03-08 13:00:00+00:00,1555.0,5184.0,37376.0,54.64,57.22
2017-03-08 14:00:00+00:00,1758.0,5040.0,36739.0,53.85,57.3
2017-03-08 15:00:00+00:00,2104.0,4831.0,36723.0,53.95,57.03
2017-03-08 16:00:00+00:00,2438.0,4494.0,36666.0,53.81,57.73
2017-03-08 17:00:00+00:00,2663.0,4022.0,36271.0,52.89,60.14
2017-03-08 18:00:00+00:00,2845.0,3310.0,35653.0,51.76,64.74
2017-03-08 19:00:00+00:00,2838.0,2053.0,35095.0,52.72,64.05
2017-03-08 20:00:00+00:00,3018.0,1093.0,35319.0,53.81,62.76
2017-03-08 21:00:00+00:00,3570.0,854.0,34820.0,53.0,58.56
2017-03-08 22:00:00+00:00,3902.0,818.0,32510.0,51.06,57.79
2017-03-08 23:00:00+00:00,2236.0,546.0,24748.0,52.19,56.96
2017-03-09 00:00:00+00:00,1956.0,496.0,23412.0,51.69,54.66
2017-03-09 01:00:00+00:00,1669.0,457.0,22186.0,50.67,52.64
2017-03-09 02:00:00+00:00,1641.0,346.0,21459.0,50.49,52.16
2017-03-09 03:00:00+00:00,1643.0,213.0,21052.0,50.4,50.8
2017-03-09 04:00:00+00:00,1593.0,115.0,20925.0,49.49,53.31
2017-03-09 05:00:00+00:00,1608.0,66.0,21073.0,47.19,56.36
2017-03-09 06:00:00+00:00,1673.0,68.0,21168.0,45.0,57.45
2017-03-09 07:00:00+00:00,1679.0,230.0,21210.0,45.0,59.19
2017-03-09 08:00:00+00:00,1611.0,907.0,22680.0,48.3,58.67
2017-03-09 09:00:00+00:00,1632.0,2160.0,24312.0,48.5,57.9
2017-03-09 10:00:00+00:00,1659.0,3470.0,25222.0,48.5,55.79
2017-03-09 11:00:00+00:00,2052.0,4262.0,25955.0,47.22,55.2
2017-03-09 12:00:00+00:00,2570.0,4551.0,26606.0,45.1,55.32
2017-03-09 13:00:00+00:00,3166.0,4494.0,26881.0,44.0,54.69
2017-03-09 14:00:00+00:00,3750.0,4127.0,25980.0,40.0,54.61
2017-03-09 15:00:00+00:00,4241.0,3879.0,25386.0,38.55,54.92
2017-03-09 16:00:00+00:00,4774.0,3446.0,25300.0,38.15,55.27
2017-03-09 17:00:00+00:00,4719.0,2803.0,25471.0,38.15,58.31
2017-03-09 18:00:00+00:00,4346.0,1837.0,25687.0,41.59,64.24
2017-03-09 19:00:00+00:00,3931.0,893.0,26871.0,48.31,63.76
2017-03-09 20:00:00+00:00,3946.0,553.0,29148.0,52.35,61.06
2017-03-09 21:00:00+00:00,4075.0,416.0,28083.0,53.5,58.8
2017-03-09 22:00:00+00:00,3765.0,349.0,26372.0,52.15,58.18
2017-03-09 23:00:00+00:00,2808.0,286.0,25601.0,58.08,55.82
2017-03-10 00:00:00+00:00,2608.0,253.0,24541.0,55.04,53.59
2017-03-10 01:00:00+00:00,2367.0,153.0,23766.0,53.45,51.83
2017-03-10 02:00:00+00:00,2129.0,94.0,23387.0,53.27,49.51
2017-03-10 03:00:00+00:00,2043.0,95.0,23158.0,53.17,47.67
2017-03-10 04:00:00+00:00,2065.0,94.0,23362.0,53.22,50.69
2017-03-10 05:00:00+00:00,2178.0,93.0,25143.0,55.93,54.96
2017-03-10 06:00:00+00:00,2248.0,103.0,28384.0,60.88,55.58
2017-03-10 07:00:00+00:00,2480.0,194.0,29829.0,60.88,57.45
2017-03-10 08:00:00+00:00,2442.0,1151.0,30576.0,60.88,57.32
2017-03-10 09:00:00+00:00,2572.0,2874.0,31193.0,58.44,56.37
2017-03-10 10:00:00+00:00,2732.0,4280.0,31830.0,56.42,55.76
2017-03-10 11:00:00+00:00,2652.0,4673.0,32462.0,58.08,55.23
2017-03-10 12:00:00+00:00,2512.0,4834.0,32779.0,58.15,55.24
2017-03-10 13:00:00+00:00,2571.0,4819.0,31872.0,56.9,55.61
2017-03-10 14:00:00+00:00,2768.0,4731.0,31194.0,55.7,54.74
2017-03-10 15:00:00+00:00,2892.0,4465.0,31107.0,54.49,55.08
2017-03-10 16:00:00+00:00,3291.0,3957.0,31032.0,53.17,55.91
2017-03-10 17:00:00+00:00,3833.0,2994.0,30530.0,53.63,58.66
2017-03-10 18:00:00+00:00,4223.0,1352.0,30617.0,59.09,64.64
2017-03-10 19:00:00+00:00,4635.0,652.0,32867.0,60.88,65.03
2017-03-10 20:00:00+00:00,4857.0,521.0,32111.0,60.88,63.25
2017-03-10 21:00:00+00:00,4773.0,441.0,29419.0,57.01,59.46
2017-03-10 22:00:00+00:00,4368.0,358.0,26964.0,53.0,58.33
2017-03-10 23:00:00+00:00,3271.0,31.0,24943.0,53.67,58.21
2017-03-11 00:00:00+00:00,3456.0,30.0,23587.0,50.15,57.17
2017-03-11 01:00:00+00:00,3329.0,30.0,22979.0,48.02,57.31
2017-03-11 02:00:00+00:00,3195.0,30.0,22672.0,47.15,56.97
2017-03-11 03:00:00+00:00,3452.0,30.0,22592.0,47.04,55.49
2017-03-11 04:00:00+00:00,3476.0,31.0,22986.0,48.02,55.0
2017-03-11 05:00:00+00:00,3325.0,30.0,25256.0,56.1,54.8
2017-03-11 06:00:00+00:00,3274.0,32.0,28699.0,63.92,56.06
2017-03-11 07:00:00+00:00,3165.0,212.0,30462.0,66.41,55.7
2017-03-11 08:00:00+00:00,2916.0,746.0,31568.0,66.53,54.81
2017-03-11 09:00:00+00:00,3084.0,1329.0,31862.0,64.0,54.91
2017-03-11 10:00:00+00:00,3646.0,1844.0,31981.0,62.69,54.5
2017-03-11 11:00:00+00:00,3689.0,2079.0,32174.0,61.6,52.21
2017-03-11 12:00:00+00:00,3770.0,2056.0,32059.0,59.6,51.88
2017-03-11 13:00:00+00:00,3654.0,1892.0,30867.0,58.48,51.9
2017-03-11 14:00:00+00:00,3168.0,1561.0,30064.0,57.2,47.78
2017-03-11 15:00:00+00:00,2553.0,950.0,29622.0,60.88,47.07
2017-03-11 16:00:00+00:00,2000.0,289.0,29929.0,63.77,47.05
2017-03-11 17:00:00+00:00,1715.0,64.0,31697.0,65.3,53.06
2017-03-11 18:00:00+00:00,1822.0,37.0,32137.0,67.05,55.64
2017-03-11 19:00:00+00:00,1746.0,37.0,31837.0,62.58,56.49
2017-03-11 20:00:00+00:00,1601.0,36.0,30702.0,60.7,55.81
2017-03-11 21:00:00+00:00,1713.0,36.0,28285.0,60.43,54.77
2017-03-11 22:00:00+00:00,1910.0,36.0,26207.0,56.7,53.18
2017-03-11 23:00:00+00:00,10777.0,23.0,27823.0,56.5,41.75
2017-03-12 00:00:00+00:00,10633.0,24.0,25529.0,54.7,36.93
2017-03-12 01:00:00+00:00,10286.0,23.0,24001.0,53.01,36.11
2017-03-12 02:00:00+00:00,9895.0,22.0,23164.0,50.05,31.61
2017-03-12 03:00:00+00:00,9716.0,24.0,22770.0,48.94,27.91
2017-03-12 04:00:00+00:00,9352.0,24.0,22845.0,49.0,29.56
2017-03-12 05:00:00+00:00,9072.0,24.0,23228.0,50.81,30.41
2017-03-12 06:00:00+00:00,8749.0,24.0,24102.0,54.02,28.34
2017-03-12 07:00:00+00:00,8418.0,146.0,24958.0,54.59,30.83
2017-03-12 08:00:00+00:00,7665.0,1236.0,27388.0,56.2,32.15
2017-03-12 09:00:00+00:00,6758.0,2649.0,29501.0,60.87,28.89
2017-03-12 10:00:00+00:00,6492.0,3811.0,30309.0,62.76,28.69
2017-03-12 11:00:00+00:00,6420.0,4048.0,30060.0,64.92,28.25
2017-03-12 12:00:00+00:00,6306.0,3918.0,30482.0,62.02,25.38
2017-03-12 13:00:00+00:00,6231.0,3694.0,30355.0,58.03,25.37
2017-03-12 14:00:00+00:00,6658.0,3479.0,29355.0,57.07,23.75
2017-03-12 15:00:00+00:00,6398.0,2629.0,28819.0,57.31,23.25
2017-03-12 16:00:00+00:00,6288.0,1097.0,29349.0,70.69,25.2
2017-03-12 17:00:00+00:00,6661.0,258.0,32064.0,76.41,34.65
2017-03-12 18:00:00+00:00,6596.0,143.0,33430.0,77.07,46.34
2017-03-12 19:00:00+00:00,6710.0,95.0,34475.0,75.13,46.9
2017-03-12 20:00:00+00:00,6415.0,49.0,34556.0,74.49,42.36
2017-03-12 21:00:00+00:00,5780.0,35.0,33090.0,72.05,42.62
2017-03-12 22:00:00+00:00,5444.0,34.0,30121.0,69.46,40.59
2017-03-12 23:00:00+00:00,12604.0,310.0,23295.0,27.04,36.35
2017-03-13 00:00:00+00:00,12331.0,165.0,21972.0,14.0,25.42
2017-03-13 01:00:00+00:00,12152.0,89.0,21283.0,12.16,23.14
2017-03-13 02:00:00+00:00,12419.0,89.0,20957.0,12.0,22.67
2017-03-13 03:00:00+00:00,12390.0,89.0,21040.0,12.0,23.43
2017-03-13 04:00:00+00:00,12081.0,89.0,21829.0,15.89,26.76
2017-03-13 05:00:00+00:00,12041.0,89.0,24541.0,33.83,42.71
2017-03-13 06:00:00+00:00,12060.0,100.0,28425.0,41.0,48.4
2017-03-13 07:00:00+00:00,11970.0,243.0,31102.0,42.86,51.01
2017-03-13 08:00:00+00:00,12149.0,629.0,32515.0,40.0,47.53
2017-03-13 09:00:00+00:00,12596.0,1140.0,33330.0,34.57,42.49
2017-03-13 10:00:00+00:00,13231.0,1345.0,33675.0,32.89,40.91
2017-03-13 11:00:00+00:00,13917.0,1461.0,33805.0,31.97,40.49
2017-03-13 12:00:00+00:00,13875.0,1498.0,33347.0,32.2,40.75
2017-03-13 13:00:00+00:00,14059.0,1402.0,32200.0,31.7,40.63
2017-03-13 14:00:00+00:00,14369.0,1154.0,31590.0,32.0,41.18
2017-03-13 15:00:00+00:00,14518.0,924.0,31327.0,36.61,44.93
2017-03-13 16:00:00+00:00,14323.0,770.0,31367.0,41.82,49.92
2017-03-13 17:00:00+00:00,13791.0,448.0,31559.0,44.0,52.5
2017-03-13 18:00:00+00:00,13624.0,134.0,33232.0,47.51,55.87
2017-03-13 19:00:00+00:00,13208.0,98.0,34511.0,49.51,57.58
2017-03-13 20:00:00+00:00,13070.0,78.0,33561.0,44.94,53.53
2017-03-13 21:00:00+00:00,12491.0,80.0,30724.0,39.96,48.78
2017-03-13 22:00:00+00:00,12020.0,76.0,27892.0,33.55,42.78
2017-03-13 23:00:00+00:00,12331.0,74.0,25928.0,29.58,37.89
2017-03-14 00:00:00+00:00,12168.0,74.0,24446.0,28.61,37.87
2017-03-14 01:00:00+00:00,12298.0,72.0,23396.0,27.73,35.85
2017-03-14 02:00:00+00:00,11992.0,73.0,23209.0,27.75,35.91
2017-03-14 03:00:00+00:00,11800.0,73.0,23055.0,28.43,36.46
2017-03-14 04:00:00+00:00,11514.0,73.0,23648.0,29.49,37.34
2017-03-14 05:00:00+00:00,10980.0,73.0,26116.0,37.72,44.81
2017-03-14 06:00:00+00:00,10578.0,96.0,29622.0,44.92,50.44
2017-03-14 07:00:00+00:00,10582.0,355.0,32171.0,47.1,53.97
2017-03-14 08:00:00+00:00,10892.0,849.0,33290.0,45.82,52.79
2017-03-14 09:00:00+00:00,11554.0,1286.0,33838.0,42.89,49.99
2017-03-14 10:00:00+00:00,12404.0,1721.0,33751.0,39.18,46.94
2017-03-14 11:00:00+00:00,12650.0,1980.0,33669.0,38.53,46.64
2017-03-14 12:00:00+00:00,12797.0,2077.0,33201.0,37.89,46.41
2017-03-14 13:00:00+00:00,12299.0,2092.0,31868.0,38.1,47.52
2017-03-14 14:00:00+00:00,11707.0,1955.0,31234.0,37.53,46.06
2017-03-14 15:00:00+00:00,11144.0,1658.0,30786.0,35.0,43.86
2017-03-14 16:00:00+00:00,10211.0,1076.0,30532.0,41.35,49.59
2017-03-14 17:00:00+00:00,9516.0,347.0,30470.0,44.47,53.38
2017-03-14 18:00:00+00:00,9419.0,88.0,32659.0,49.51,58.51
2017-03-14 19:00:00+00:00,9454.0,85.0,34362.0,50.96,59.72
2017-03-14 20:00:00+00:00,9474.0,68.0,33416.0,43.46,52.62
2017-03-14 21:00:00+00:00,9436.0,69.0,30809.0,41.0,48.99
2017-03-14 22:00:00+00:00,8972.0,65.0,27921.0,40.01,48.02
2017-03-14 23:00:00+00:00,8706.0,61.0,25848.0,38.42,45.64
2017-03-15 00:00:00+00:00,8636.0,61.0,24214.0,32.14,41.22
2017-03-15 01:00:00+00:00,8465.0,60.0,23173.0,33.59,41.84
2017-03-15 02:00:00+00:00,8319.0,61.0,22844.0,29.68,38.27
2017-03-15 03:00:00+00:00,8003.0,61.0,22757.0,28.71,37.72
2017-03-15 04:00:00+00:00,7779.0,61.0,23453.0,33.44,42.0
2017-03-15 05:00:00+00:00,7618.0,61.0,25974.0,40.26,48.05
2017-03-15 06:00:00+00:00,7249.0,113.0,29265.0,48.9,55.52
2017-03-15 07:00:00+00:00,6929.0,821.0,31604.0,50.14,57.47
2017-03-15 08:00:00+00:00,6561.0,1924.0,32426.0,48.97,56.16
2017-03-15 09:00:00+00:00,6336.0,2983.0,32524.0,48.51,55.56
2017-03-15 10:00:00+00:00,6392.0,3752.0,32276.0,47.0,54.56
2017-03-15 11:00:00+00:00,6535.0,4111.0,32017.0,46.47,54.0
2017-03-15 12:00:00+00:00,6484.0,4255.0,31644.0,46.45,54.08
2017-03-15 13:00:00+00:00,6429.0,4296.0,30656.0,46.45,54.89
2017-03-15 14:00:00+00:00,6430.0,4087.0,30115.0,46.25,54.15
2017-03-15 15:00:00+00:00,6449.0,3617.0,29683.0,46.45,54.54
