timestamp_utc,wind_onshore_mw,solar_mw,system_load_mw,price_day_ahead_eur_per_mwh,price_actual_eur_per_mwh
2017-01-01 00:00:00+00:00,1825.0,30.0,23393.0,58.23,68.2
2017-01-01 01:00:00+00:00,1814.0,50.0,21909.0,51.95,63.6
2017-01-01 02:00:00+00:00,1792.0,87.0,20615.0,47.27,59.54
2017-01-01 03:00:00+00:00,1712.0,92.0,19628.0,45.49,56.52
2017-01-01 04:00:00+00:00,1662.0,92.0,19252.0,44.5,54.65
2017-01-01 05:00:00+00:00,1695.0,92.0,19351.0,44.5,54.16
2017-01-01 06:00:00+00:00,1789.0,88.0,19691.0,44.72,54.28
2017-01-01 07:00:00+00:00,1769.0,59.0,19600.0,44.22,54.26
2017-01-01 08:00:00+00:00,1684.0,386.0,20238.0,45.13,54.97
2017-01-01 09:00:00+00:00,1485.0,1105.0,22001.0,46.23,54.99
2017-01-01 10:00:00+00:00,1454.0,1796.0,23417.0,47.91,57.47
2017-01-01 11:00:00+00:00,1511.0,2368.0,24064.0,49.57,59.12
2017-01-01 12:00:00+00:00,1542.0,2565.0,24655.0,48.69,58.23
2017-01-01 13:00:00+00:00,1547.0,2619.0,24680.0,47.2,56.56
2017-01-01 14:00:00+00:00,1437.0,2468.0,23427.0,46.51,56.73
2017-01-01 15:00:00+00:00,1433.0,1907.0,22972.0,46.52,57.24
2017-01-01 16:00:00+00:00,1615.0,860.0,23540.0,51.59,62.94
2017-01-01 17:00:00+00:00,2134.0,190.0,26259.0,59.07,69.63
2017-01-01 18:00:00+00:00,2447.0,81.0,27668.0,62.1,70.58
2017-01-01 19:00:00+00:00,3032.0,80.0,28683.0,64.2,72.12
2017-01-01 20:00:00+00:00,3609.0,63.0,29180.0,60.69,68.79
2017-01-01 21:00:00+00:00,4002.0,39.0,28618.0,59.07,66.8
2017-01-01 22:00:00+00:00,4423.0,33.0,26357.0,52.0,60.59
2017-01-01 23:00:00+00:00,5485.0,26.0,27653.0,70.25,64.04
2017-01-02 00:00:00+00:00,5344.0,26.0,25598.0,60.71,59.11
2017-01-02 01:00:00+00:00,4741.0,25.0,24398.0,59.75,56.35
2017-01-02 02:00:00+00:00,4360.0,24.0,23780.0,54.25,54.6
2017-01-02 03:00:00+00:00,4664.0,25.0,23657.0,53.9,54.29
2017-01-02 04:00:00+00:00,5567.0,24.0,24335.0,55.0,56.04
2017-01-02 05:00:00+00:00,6175.0,24.0,26983.0,63.16,60.1
2017-01-02 06:00:00+00:00,6675.0,32.0,31816.0,76.51,66.4
2017-01-02 07:00:00+00:00,6730.0,77.0,34581.0,78.64,73.37
2017-01-02 08:00:00+00:00,6397.0,535.0,35414.0,79.11,72.19
2017-01-02 09:00:00+00:00,6084.0,1036.0,35533.0,79.11,76.33
2017-01-02 10:00:00+00:00,6169.0,1470.0,35407.0,78.44,74.26
2017-01-02 11:00:00+00:00,6757.0,1831.0,35145.0,76.64,74.09
2017-01-02 12:00:00+00:00,7167.0,1959.0,34889.0,75.47,71.77
2017-01-02 13:00:00+00:00,7436.0,1899.0,33733.0,72.61,68.43
2017-01-02 14:00:00+00:00,7516.0,1849.0,33114.0,69.06,67.27
2017-01-02 15:00:00+00:00,7489.0,1500.0,32743.0,66.0,68.1
2017-01-02 16:00:00+00:00,7431.0,756.0,32689.0,70.31,76.3
2017-01-02 17:00:00+00:00,7392.0,192.0,33801.0,76.1,82.18
2017-01-02 18:00:00+00:00,7889.0,71.0,35786.0,77.2,83.37
2017-01-02 19:00:00+00:00,8315.0,46.0,36345.0,75.11,79.21
2017-01-02 20:00:00+00:00,8638.0,28.0,35573.0,72.9,73.19
2017-01-02 21:00:00+00:00,9009.0,31.0,32880.0,62.85,67.48
