timestamp_utc,wind_onshore_mw,solar_mw,system_load_mw,price_day_ahead_eur_per_mwh,price_actual_eur_per_mwh
2017-02-01 00:00:00+00:00,4780.0,33.0,21649.0,50.18,68.55
2017-02-01 01:00:00+00:00,4600.0,33.0,20422.0,47.1,67.55
2017-02-01 02:00:00+00:00,4288.0,33.0,19846.0,45.78,62.31
2017-02-01 03:00:00+00:00,4110.0,33.0,19749.0,44.99,61.55
2017-02-01 04:00:00+00:00,4112.0,33.0,20450.0,46.9,63.39
2017-02-01 05:00:00+00:00,4159.0,31.0,22781.0,50.24,70.68
2017-02-01 06:00:00+00:00,4065.0,41.0,25922.0,59.07,82.59
2017-02-01 07:00:00+00:00,4192.0,50.0,28485.0,64.98,86.51
2017-02-01 08:00:00+00:00,4156.0,254.0,30812.0,65.02,86.41
2017-02-01 09:00:00+00:00,4004.0,789.0,32838.0,68.49,88.02
2017-02-01 10:00:00+00:00,3817.0,1515.0,33448.0,65.99,87.3
2017-02-01 11:00:00+00:00,3543.0,2155.0,33400.0,65.75,85.86
2017-02-01 12:00:00+00:00,3426.0,2351.0,33486.0,64.98,83.64
2017-02-01 13:00:00+00:00,3258.0,2292.0,32622.0,61.19,80.99
2017-02-01 14:00:00+00:00,3147.0,1998.0,31811.0,59.71,77.67
2017-02-01 15:00:00+00:00,3095.0,1321.0,31522.0,60.96,74.52
2017-02-01 16:00:00+00:00,3105.0,470.0,32181.0,69.19,78.83
2017-02-01 17:00:00+00:00,3091.0,118.0,34087.0,72.15,86.47
2017-02-01 18:00:00+00:00,3383.0,94.0,34713.0,73.2,88.13
2017-02-01 19:00:00+00:00,3430.0,93.0,34955.0,70.11,85.9
2017-02-01 20:00:00+00:00,3414.0,40.0,34572.0,64.98,82.35
2017-02-01 21:00:00+00:00,3507.0,39.0,32689.0,60.1,71.6
2017-02-01 22:00:00+00:00,3752.0,39.0,29723.0,58.78,64.86
2017-02-01 23:00:00+00:00,9444.0,37.0,27587.0,41.11,48.85
2017-02-02 00:00:00+00:00,9741.0,28.0,25493.0,38.74,46.24
2017-02-02 01:00:00+00:00,9810.0,27.0,24283.0,36.94,45.29
2017-02-02 02:00:00+00:00,10483.0,26.0,23952.0,32.3,40.19
2017-02-02 03:00:00+00:00,10789.0,25.0,23845.0,31.05,38.21
2017-02-02 04:00:00+00:00,11080.0,25.0,24354.0,32.66,40.65
2017-02-02 05:00:00+00:00,11744.0,27.0,26908.0,39.91,47.65
2017-02-02 06:00:00+00:00,11979.0,37.0,31603.0,55.58,61.67
2017-02-02 07:00:00+00:00,12009.0,53.0,34002.0,57.19,66.24
2017-02-02 08:00:00+00:00,12306.0,149.0,34846.0,59.1,67.9
2017-02-02 09:00:00+00:00,12640.0,280.0,35139.0,58.69,69.02
2017-02-02 10:00:00+00:00,12845.0,485.0,35183.0,57.66,67.93
2017-02-02 11:00:00+00:00,12995.0,627.0,35500.0,57.66,68.21
2017-02-02 12:00:00+00:00,13292.0,861.0,35614.0,54.44,63.64
2017-02-02 13:00:00+00:00,13598.0,971.0,34413.0,50.9,60.99
2017-02-02 14:00:00+00:00,13761.0,907.0,33929.0,47.1,57.09
2017-02-02 15:00:00+00:00,13772.0,723.0,33568.0,45.98,55.58
2017-02-02 16:00:00+00:00,13466.0,375.0,33393.0,48.8,58.94
2017-02-02 17:00:00+00:00,13784.0,79.0,34282.0,56.11,68.15
2017-02-02 18:00:00+00:00,13252.0,56.0,36010.0,60.79,72.3
2017-02-02 19:00:00+00:00,12845.0,55.0,36299.0,61.23,72.36
2017-02-02 20:00:00+00:00,12104.0,35.0,35271.0,60.71,70.79
2017-02-02 21:00:00+00:00,11736.0,33.0,32830.0,49.61,59.83
2017-02-02 22:00:00+00:00,11759.0,35.0,29691.0,42.12,53.06
2017-02-02 23:00:00+00:00,4274.0,76.0,26993.0,52.66,49.7
2017-02-03 00:00:00+00:00,3892.0,44.0,25217.0,50.01,43.42
2017-02-03 01:00:00+00:00,3634.0,43.0,24086.0,45.62,42.75
2017-02-03 02:00:00+00:00,3438.0,45.0,23766.0,43.31,40.87
2017-02-03 03:00:00+00:00,3465.0,44.0,23641.0,43.9,40.99
2017-02-03 04:00:00+00:00,3290.0,41.0,24300.0,50.01,44.42
2017-02-03 05:00:00+00:00,2832.0,40.0,26804.0,52.1,49.59
2017-02-03 06:00:00+00:00,2622.0,51.0,30704.0,53.33,62.01
2017-02-03 07:00:00+00:00,2480.0,523.0,32938.0,55.43,68.32
2017-02-03 08:00:00+00:00,2214.0,1623.0,33906.0,55.69,67.23
2017-02-03 09:00:00+00:00,2216.0,2919.0,34068.0,54.33,66.91
2017-02-03 10:00:00+00:00,2284.0,3958.0,33773.0,52.81,66.25
2017-02-03 11:00:00+00:00,2584.0,4374.0,33213.0,51.09,65.27
2017-02-03 12:00:00+00:00,2950.0,4486.0,32803.0,50.21,64.3
2017-02-03 13:00:00+00:00,3209.0,4468.0,31595.0,49.29,62.87
2017-02-03 14:00:00+00:00,3291.0,4212.0,30996.0,48.16,59.5
2017-02-03 15:00:00+00:00,3536.0,3775.0,30587.0,47.62,57.66
2017-02-03 16:00:00+00:00,3738.0,2914.0,30406.0,51.32,62.06
2017-02-03 17:00:00+00:00,4055.0,1330.0,30696.0,54.04,66.62
2017-02-03 18:00:00+00:00,4575.0,459.0,33562.0,57.57,68.55
2017-02-03 19:00:00+00:00,5320.0,330.0,34913.0,55.28,64.61
2017-02-03 20:00:00+00:00,5912.0,271.0,34123.0,53.01,62.08
2017-02-03 21:00:00+00:00,6411.0,210.0,31719.0,51.19,53.27
2017-02-03 22:00:00+00:00,6786.0,135.0,28894.0,47.86,49.93
2017-02-03 23:00:00+00:00,5730.0,674.0,24699.0,41.0,44.84
2017-02-04 00:00:00+00:00,5437.0,668.0,23083.0,37.97,42.62
2017-02-04 01:00:00+00:00,5411.0,583.0,21821.0,31.59,40.35
2017-02-04 02:00:00+00:00,5537.0,526.0,21246.0,31.0,41.44
2017-02-04 03:00:00+00:00,5502.0,461.0,20954.0,30.0,40.74
2017-02-04 04:00:00+00:00,5496.0,383.0,20866.0,29.84,43.0
2017-02-04 05:00:00+00:00,5614.0,248.0,21194.0,29.84,46.56
2017-02-04 06:00:00+00:00,5722.0,182.0,21731.0,30.7,47.27
2017-02-04 07:00:00+00:00,5803.0,426.0,22055.0,31.59,51.3
2017-02-04 08:00:00+00:00,5448.0,1558.0,23779.0,37.0,58.74
2017-02-04 09:00:00+00:00,5994.0,3462.0,24957.0,36.8,60.32
2017-02-04 10:00:00+00:00,6457.0,4597.0,25439.0,33.77,57.25
2017-02-04 11:00:00+00:00,6721.0,4918.0,25503.0,29.84,57.54
2017-02-04 12:00:00+00:00,6801.0,5069.0,25479.0,29.33,57.12
2017-02-04 13:00:00+00:00,6726.0,5087.0,25149.0,29.33,55.01
2017-02-04 14:00:00+00:00,6709.0,4992.0,24049.0,24.68,54.48
2017-02-04 15:00:00+00:00,6721.0,4751.0,23276.0,23.31,54.47
2017-02-04 16:00:00+00:00,6955.0,4357.0,22869.0,26.0,56.29
2017-02-04 17:00:00+00:00,7163.0,3687.0,22962.0,29.6,64.07
2017-02-04 18:00:00+00:00,7012.0,2524.0,23700.0,39.1,71.12
2017-02-04 19:00:00+00:00,6445.0,1077.0,25991.0,42.22,65.23
2017-02-04 20:00:00+00:00,6263.0,662.0,29054.0,50.51,58.8
2017-02-04 21:00:00+00:00,6118.0,614.0,28096.0,45.5,58.86
2017-02-04 22:00:00+00:00,5793.0,611.0,25972.0,41.2,55.03
2017-02-04 23:00:00+00:00,1725.0,610.0,22896.0,52.15,43.71
2017-02-05 00:00:00+00:00,1673.0,609.0,21355.0,51.23,41.81
2017-02-05 01:00:00+00:00,1683.0,606.0,20439.0,50.84,32.85
2017-02-05 02:00:00+00:00,1728.0,624.0,20097.0,49.54,24.2
2017-02-05 03:00:00+00:00,1891.0,636.0,20031.0,48.72,20.79
2017-02-05 04:00:00+00:00,1990.0,596.0,20676.0,49.54,21.07
2017-02-05 05:00:00+00:00,1968.0,389.0,23218.0,51.23,21.19
2017-02-05 06:00:00+00:00,1877.0,198.0,25770.0,51.53,22.93
2017-02-05 07:00:00+00:00,1728.0,718.0,28002.0,53.09,24.25
2017-02-05 08:00:00+00:00,1670.0,2320.0,29426.0,53.92,34.26
2017-02-05 09:00:00+00:00,1766.0,4064.0,30220.0,52.9,43.95
2017-02-05 10:00:00+00:00,2005.0,4865.0,30612.0,52.02,39.38
2017-02-05 11:00:00+00:00,2203.0,5161.0,30849.0,52.02,39.48
2017-02-05 12:00:00+00:00,2381.0,5293.0,30735.0,51.99,39.2
2017-02-05 13:00:00+00:00,2443.0,5305.0,29864.0,51.37,38.44
2017-02-05 14:00:00+00:00,2474.0,5185.0,29196.0,51.15,31.09
2017-02-05 15:00:00+00:00,2562.0,4834.0,28902.0,51.12,32.29
2017-02-05 16:00:00+00:00,2622.0,4440.0,28772.0,51.23,40.52
2017-02-05 17:00:00+00:00,2643.0,3918.0,28395.0,51.17,58.46
2017-02-05 18:00:00+00:00,2613.0,3117.0,28495.0,51.49,67.56
2017-02-05 19:00:00+00:00,2744.0,1696.0,29525.0,53.16,65.87
2017-02-05 20:00:00+00:00,2986.0,850.0,31115.0,55.8,62.66
2017-02-05 21:00:00+00:00,3136.0,670.0,29344.0,53.09,59.61
2017-02-05 22:00:00+00:00,3170.0,661.0,26891.0,51.23,57.54
2017-02-05 23:00:00+00:00,3770.0,436.0,26764.0,54.04,51.98
2017-02-06 00:00:00+00:00,3600.0,402.0,25372.0,51.57,47.67
2017-02-06 01:00:00+00:00,3396.0,318.0,24440.0,50.37,48.11
2017-02-06 02:00:00+00:00,2998.0,247.0,24018.0,50.31,42.54
2017-02-06 03:00:00+00:00,2657.0,209.0,23946.0,50.54,41.39
2017-02-06 04:00:00+00:00,2422.0,167.0,24319.0,51.57,46.77
2017-02-06 05:00:00+00:00,2275.0,142.0,25782.0,54.53,52.42
2017-02-06 06:00:00+00:00,1967.0,304.0,28029.0,55.19,59.76
2017-02-06 07:00:00+00:00,1519.0,807.0,30164.0,56.08,70.44
2017-02-06 08:00:00+00:00,1141.0,1828.0,31449.0,56.89,70.36
2017-02-06 09:00:00+00:00,1206.0,3371.0,32172.0,56.37,70.93
2017-02-06 10:00:00+00:00,1301.0,4300.0,32835.0,56.08,69.0
2017-02-06 11:00:00+00:00,1536.0,4738.0,33527.0,56.2,63.93
2017-02-06 12:00:00+00:00,1968.0,4857.0,33742.0,55.05,60.47
2017-02-06 13:00:00+00:00,2609.0,4762.0,32837.0,54.08,59.85
2017-02-06 14:00:00+00:00,3841.0,4461.0,32345.0,52.1,59.25
2017-02-06 15:00:00+00:00,4857.0,4206.0,32141.0,51.04,58.55
2017-02-06 16:00:00+00:00,5883.0,3650.0,32122.0,50.37,60.14
2017-02-06 17:00:00+00:00,5841.0,3019.0,31924.0,50.54,71.01
2017-02-06 18:00:00+00:00,5147.0,2237.0,31466.0,50.86,76.83
2017-02-06 19:00:00+00:00,5062.0,1355.0,31040.0,51.04,78.84
2017-02-06 20:00:00+00:00,5109.0,733.0,30840.0,51.84,71.49
2017-02-06 21:00:00+00:00,4469.0,572.0,29895.0,50.54,66.45
2017-02-06 22:00:00+00:00,4290.0,510.0,27847.0,48.69,59.53
2017-02-06 23:00:00+00:00,7132.0,708.0,24479.0,48.69,55.59
2017-02-07 00:00:00+00:00,7105.0,701.0,23088.0,44.0,50.9
2017-02-07 01:00:00+00:00,6602.0,697.0,22125.0,41.51,48.73
2017-02-07 02:00:00+00:00,6343.0,695.0,21445.0,40.51,47.06
2017-02-07 03:00:00+00:00,6392.0,696.0,21112.0,38.97,46.94
2017-02-07 04:00:00+00:00,6681.0,691.0,20924.0,38.97,49.86
2017-02-07 05:00:00+00:00,6797.0,562.0,20742.0,38.97,56.45
2017-02-07 06:00:00+00:00,6624.0,463.0,20508.0,37.39,70.84
2017-02-07 07:00:00+00:00,6511.0,1270.0,21399.0,37.39,75.34
2017-02-07 08:00:00+00:00,6648.0,3241.0,22844.0,37.12,76.26
2017-02-07 09:00:00+00:00,6285.0,4302.0,24301.0,38.05,75.82
