timestamp_utc,wind_onshore_mw,solar_mw,system_load_mw,price_day_ahead_eur_per_mwh,price_actual_eur_per_mwh
2017-12-01 00:00:00+00:00,4397.0,90.0,26180.0,65.25,65.74
2017-12-01 01:00:00+00:00,4109.0,89.0,24805.0,60.71,63.77
2017-12-01 02:00:00+00:00,3922.0,90.0,24238.0,57.43,57.21
2017-12-01 03:00:00+00:00,3991.0,91.0,24168.0,56.58,56.62
2017-12-01 04:00:00+00:00,4047.0,89.0,24841.0,60.01,59.58
2017-12-01 05:00:00+00:00,4423.0,81.0,27338.0,73.69,61.1
2017-12-01 06:00:00+00:00,4885.0,88.0,32226.0,82.87,76.18
2017-12-01 07:00:00+00:00,5253.0,109.0,35449.0,87.0,80.24
2017-12-01 08:00:00+00:00,5526.0,734.0,36194.0,88.01,80.77
2017-12-01 09:00:00+00:00,5511.0,1698.0,36318.0,86.71,79.5
2017-12-01 10:00:00+00:00,6231.0,2526.0,35824.0,86.4,78.14
2017-12-01 11:00:00+00:00,7157.0,3104.0,35236.0,82.94,74.48
2017-12-01 12:00:00+00:00,7936.0,3146.0,34968.0,81.19,69.34
2017-12-01 13:00:00+00:00,8665.0,3043.0,33769.0,79.69,64.09
2017-12-01 14:00:00+00:00,9102.0,2922.0,33330.0,76.98,63.93
2017-12-01 15:00:00+00:00,8846.0,2360.0,33268.0,77.15,65.68
2017-12-01 16:00:00+00:00,8369.0,1225.0,33844.0,79.97,76.72
2017-12-01 17:00:00+00:00,8729.0,329.0,35905.0,82.1,84.6
2017-12-01 18:00:00+00:00,9372.0,87.0,37104.0,81.28,86.11
2017-12-01 19:00:00+00:00,9493.0,83.0,37124.0,78.33,86.06
2017-12-01 20:00:00+00:00,9661.0,73.0,36367.0,74.03,79.5
2017-12-01 21:00:00+00:00,9867.0,72.0,33694.0,69.21,77.67
2017-12-01 22:00:00+00:00,10313.0,72.0,30251.0,64.28,76.38
2017-12-01 23:00:00+00:00,10902.0,29.0,26513.0,50.6,68.61
2017-12-02 00:00:00+00:00,11461.0,26.0,24497.0,45.66,63.69
2017-12-02 01:00:00+00:00,11444.0,19.0,22879.0,42.99,60.73
2017-12-02 02:00:00+00:00,10992.0,18.0,22031.0,42.07,59.37
2017-12-02 03:00:00+00:00,11649.0,18.0,21624.0,41.45,57.54
2017-12-02 04:00:00+00:00,11911.0,17.0,21555.0,40.76,57.35
2017-12-02 05:00:00+00:00,12265.0,17.0,21955.0,39.51,58.75
2017-12-02 06:00:00+00:00,12622.0,25.0,22618.0,39.33,60.47
2017-12-02 07:00:00+00:00,12629.0,35.0,23160.0,38.6,67.74
2017-12-02 08:00:00+00:00,12445.0,198.0,25405.0,42.07,75.05
2017-12-02 09:00:00+00:00,12953.0,479.0,27652.0,42.1,76.83
2017-12-02 10:00:00+00:00,13206.0,754.0,28838.0,45.1,74.3
2017-12-02 11:00:00+00:00,13579.0,1010.0,29228.0,49.83,72.98
2017-12-02 12:00:00+00:00,13412.0,1102.0,29525.0,46.05,66.04
2017-12-02 13:00:00+00:00,13558.0,1034.0,29208.0,40.76,62.2
2017-12-02 14:00:00+00:00,13952.0,876.0,27716.0,35.58,59.72
2017-12-02 15:00:00+00:00,14078.0,542.0,26854.0,32.19,59.76
2017-12-02 16:00:00+00:00,14077.0,180.0,26679.0,36.0,62.07
2017-12-02 17:00:00+00:00,13648.0,37.0,27938.0,42.59,78.07
2017-12-02 18:00:00+00:00,13478.0,31.0,30386.0,49.83,78.3
2017-12-02 19:00:00+00:00,13989.0,29.0,31649.0,49.83,77.85
2017-12-02 20:00:00+00:00,14242.0,18.0,31582.0,49.83,73.9
2017-12-02 21:00:00+00:00,14295.0,19.0,30549.0,43.46,71.86
2017-12-02 22:00:00+00:00,13935.0,19.0,28145.0,40.62,69.13
2017-12-02 23:00:00+00:00,7254.0,93.0,23551.0,31.25,63.22
2017-12-03 00:00:00+00:00,7489.0,58.0,22094.0,26.06,60.38
