timestamp_utc,wind_onshore_mw,solar_mw,system_load_mw,price_day_ahead_eur_per_mwh,price_actual_eur_per_mwh
2017-06-01 00:00:00+00:00,4607.0,30.0,22472.0,52.11,56.6
2017-06-01 01:00:00+00:00,4490.0,30.0,21530.0,48.14,55.06
2017-06-01 02:00:00+00:00,4375.0,31.0,21168.0,46.74,55.55
2017-06-01 03:00:00+00:00,4122.0,31.0,21070.0,48.41,56.16
2017-06-01 04:00:00+00:00,3762.0,30.0,21391.0,53.29,58.87
2017-06-01 05:00:00+00:00,3562.0,44.0,22452.0,60.15,59.94
2017-06-01 06:00:00+00:00,3584.0,57.0,22804.0,63.2,61.51
2017-06-01 07:00:00+00:00,3488.0,566.0,24629.0,66.21,61.63
2017-06-01 08:00:00+00:00,3233.0,1513.0,26449.0,70.55,62.07
2017-06-01 09:00:00+00:00,2969.0,2390.0,27131.0,71.0,62.84
2017-06-01 10:00:00+00:00,2800.0,2947.0,26852.0,71.51,63.77
2017-06-01 11:00:00+00:00,2644.0,3201.0,26987.0,70.99,64.07
2017-06-01 12:00:00+00:00,2581.0,3268.0,26313.0,68.53,63.23
2017-06-01 13:00:00+00:00,2579.0,3167.0,24900.0,65.62,62.02
2017-06-01 14:00:00+00:00,2707.0,2596.0,24261.0,66.21,61.42
2017-06-01 15:00:00+00:00,2851.0,1246.0,24628.0,70.55,61.46
2017-06-01 16:00:00+00:00,3188.0,305.0,27130.0,73.87,60.82
2017-06-01 17:00:00+00:00,3376.0,116.0,28605.0,74.69,60.87
2017-06-01 18:00:00+00:00,3744.0,72.0,29498.0,75.1,61.48
2017-06-01 19:00:00+00:00,4038.0,51.0,30080.0,75.1,62.23
2017-06-01 20:00:00+00:00,4161.0,44.0,29736.0,73.87,61.17
2017-06-01 21:00:00+00:00,4171.0,44.0,27790.0,71.69,57.75
2017-06-01 22:00:00+00:00,12805.0,25.0,25474.0,43.31,58.34
2017-06-01 23:00:00+00:00,12369.0,25.0,23776.0,37.01,55.77
2017-06-02 00:00:00+00:00,11655.0,25.0,22921.0,33.84,54.61
2017-06-02 01:00:00+00:00,11061.0,24.0,22526.0,31.0,54.25
